tenure_months,monthly_charges,contract_type,payment_method,is_fiber,promo_active,support_tickets_90d,app_logins_30d,churn
69,55.95,month-to-month,debit,1,0,1,19,0
1,86.84,two-year,transfer,0,1,1,23,0
56,49.82,month-to-month,paypal,0,1,2,21,0
36,80.56,month-to-month,transfer,1,1,1,25,0
69,57.2,one-year,credit-card,1,1,1,18,0
42,71.99,month-to-month,credit-card,0,0,2,18,0
60,55.76,month-to-month,credit-card,1,0,1,20,0
12,66.0,one-year,debit,0,1,0,29,0
11,43.51,one-year,debit,1,0,1,19,0
66,69.95,month-to-month,transfer,1,1,0,18,0
38,65.88,month-to-month,paypal,0,1,2,22,0
40,54.2,month-to-month,credit-card,1,1,0,17,0
13,63.9,two-year,paypal,1,1,1,11,0
17,67.68,month-to-month,debit,1,1,1,22,0
59,52.67,month-to-month,transfer,1,1,3,19,0
22,62.42,month-to-month,credit-card,1,1,1,17,0
42,44.89,two-year,debit,1,0,4,18,0
23,111.91,one-year,paypal,0,1,1,16,0
19,86.18,month-to-month,credit-card,1,1,4,28,0
12,70.46,two-year,debit,0,1,2,15,0
67,88.44,month-to-month,transfer,0,1,0,22,1
67,25.41,two-year,transfer,0,1,1,14,0
9,13.85,month-to-month,debit,1,1,3,15,0
26,57.01,month-to-month,debit,0,1,1,23,0
41,37.43,month-to-month,paypal,0,1,1,16,0
28,60.27,two-year,credit-card,0,1,2,23,0
52,69.11,two-year,debit,0,1,5,15,0
19,83.41,month-to-month,debit,1,1,1,14,0
5,42.23,month-to-month,paypal,0,1,0,23,0
24,72.99,month-to-month,paypal,0,0,1,16,0
43,65.29,month-to-month,paypal,1,1,1,27,0
13,71.95,month-to-month,credit-card,0,1,0,18,0
58,54.6,month-to-month,credit-card,1,1,0,15,0
1,92.66,one-year,debit,1,1,1,23,0
5,62.93,one-year,debit,1,1,1,24,0
37,100.48,two-year,credit-card,0,0,2,23,0
37,49.19,month-to-month,paypal,1,1,0,19,0
21,79.86,month-to-month,paypal,1,1,1,14,0
19,63.81,month-to-month,debit,1,1,1,16,0
5,58.45,month-to-month,paypal,0,1,0,18,0
48,77.65,one-year,transfer,1,1,0,18,0
27,59.02,one-year,transfer,1,1,0,15,0
9,11.76,month-to-month,paypal,1,1,0,19,0
29,10.0,month-to-month,credit-card,1,1,0,16,0
67,90.45,two-year,credit-card,1,0,3,16,1
19,89.61,month-to-month,debit,1,1,0,26,0
64,102.75,month-to-month,paypal,0,1,1,19,0
19,64.65,one-year,transfer,0,1,2,16,0
14,39.15,month-to-month,debit,1,1,3,25,0
19,56.61,month-to-month,credit-card,0,0,0,22,0
23,65.23,one-year,transfer,1,1,1,11,0
9,44.86,two-year,debit,1,1,1,13,0
42,97.97,month-to-month,debit,1,1,0,15,0
24,109.79,month-to-month,paypal,0,1,2,19,0
51,74.57,one-year,transfer,1,1,0,17,0
35,64.78,one-year,credit-card,1,0,1,16,0
32,39.1,month-to-month,credit-card,1,0,0,13,0
34,95.93,month-to-month,debit,1,1,1,15,0
12,66.53,one-year,credit-card,0,1,0,18,0
51,59.22,month-to-month,debit,1,0,1,25,0
8,74.62,month-to-month,debit,0,0,2,17,1
52,53.29,month-to-month,paypal,1,1,0,23,0
71,67.94,month-to-month,debit,0,0,3,24,1
55,36.15,two-year,debit,0,1,1,19,0
33,86.74,month-to-month,transfer,0,1,2,13,0
23,62.91,month-to-month,transfer,0,0,3,11,0
62,88.18,two-year,credit-card,1,0,0,18,0
19,60.98,month-to-month,credit-card,1,1,2,21,0
35,62.28,month-to-month,credit-card,0,0,3,21,0
55,40.75,month-to-month,paypal,0,1,1,20,0
66,80.2,one-year,credit-card,1,0,1,22,0
66,47.48,one-year,paypal,0,1,2,16,0
7,55.27,one-year,debit,1,1,1,16,0
64,65.02,month-to-month,paypal,0,1,1,17,0
9,67.42,month-to-month,credit-card,1,0,0,19,0
42,30.88,month-to-month,debit,1,1,1,18,0
67,60.38,two-year,credit-card,0,1,3,11,0
47,80.9,month-to-month,paypal,1,0,0,16,1
68,57.43,one-year,transfer,1,1,0,13,0
25,60.51,one-year,credit-card,1,1,0,14,0
23,68.25,month-to-month,transfer,1,0,2,15,0
24,62.48,month-to-month,paypal,1,1,1,15,0
26,44.39,month-to-month,transfer,1,1,1,21,0
49,64.27,month-to-month,paypal,1,0,0,19,0
33,84.88,two-year,debit,0,0,0,23,0
53,43.98,month-to-month,debit,1,1,1,16,0
30,57.51,two-year,paypal,1,1,1,12,0
22,37.37,month-to-month,transfer,0,0,0,7,0
14,83.83,month-to-month,transfer,0,1,2,19,0
40,63.15,two-year,paypal,0,1,1,18,0
64,48.0,two-year,transfer,0,0,1,24,0
61,66.85,month-to-month,credit-card,0,1,1,17,0
18,40.93,one-year,credit-card,0,1,2,16,0
34,44.33,two-year,paypal,0,1,1,21,0
51,35.8,one-year,credit-card,1,1,1,12,0
44,43.66,one-year,transfer,0,0,3,11,0
5,92.15,month-to-month,debit,0,0,1,14,0
42,50.34,month-to-month,transfer,0,0,0,22,0
3,74.32,one-year,credit-card,0,1,3,22,0
9,48.27,month-to-month,debit,0,1,0,13,0
47,80.19,month-to-month,transfer,1,0,0,21,0
8,44.48,month-to-month,credit-card,0,1,1,22,0
25,65.78,month-to-month,debit,0,1,0,20,0
42,66.06,month-to-month,paypal,1,1,0,17,0
47,111.56,month-to-month,credit-card,1,1,1,18,0
32,77.61,month-to-month,transfer,1,1,2,18,0
7,53.14,month-to-month,credit-card,0,1,3,13,0
57,78.7,two-year,transfer,1,1,0,24,0
68,107.76,one-year,credit-card,1,1,0,17,0
64,32.41,month-to-month,transfer,0,1,3,19,0
54,48.15,month-to-month,debit,1,0,2,20,0
29,60.26,month-to-month,transfer,1,1,0,31,0
63,56.66,one-year,credit-card,1,1,1,22,1
35,58.34,one-year,transfer,0,0,1,19,0
10,38.92,one-year,transfer,1,0,1,12,0
61,93.08,one-year,credit-card,1,1,3,19,0
23,36.55,month-to-month,debit,1,0,2,19,0
67,61.0,month-to-month,transfer,0,1,1,21,0
27,85.92,month-to-month,transfer,0,0,1,13,0
62,64.4,month-to-month,transfer,0,0,2,24,0
39,45.41,month-to-month,paypal,1,1,0,20,0
34,38.03,one-year,debit,1,0,0,21,0
22,60.4,month-to-month,paypal,0,0,0,22,0
60,49.86,one-year,paypal,0,1,0,11,0
5,69.1,month-to-month,transfer,0,1,1,17,0
34,36.97,month-to-month,credit-card,1,1,3,10,0
27,81.26,one-year,debit,0,1,1,24,0
39,67.31,month-to-month,credit-card,0,0,0,19,0
19,68.8,month-to-month,transfer,1,1,0,14,0
48,93.82,month-to-month,debit,1,1,0,16,0
28,56.24,one-year,paypal,1,0,3,17,0
14,50.48,month-to-month,transfer,1,0,4,20,0
14,54.04,two-year,debit,0,1,1,19,0
50,61.15,two-year,credit-card,0,0,0,19,0
19,63.18,one-year,credit-card,0,0,3,29,0
22,48.39,month-to-month,transfer,1,1,0,11,0
45,24.54,one-year,paypal,1,1,0,20,0
24,53.78,month-to-month,debit,0,1,4,19,0
28,72.2,two-year,credit-card,1,0,1,12,0
18,67.73,month-to-month,debit,1,1,0,17,0
25,88.99,month-to-month,paypal,1,1,1,19,0
50,104.11,month-to-month,transfer,1,1,2,20,0
38,80.19,one-year,credit-card,0,1,2,14,0
71,92.65,two-year,credit-card,1,1,2,25,0
55,80.34,month-to-month,credit-card,1,0,0,15,0
2,99.2,month-to-month,paypal,1,1,0,22,0
27,102.02,one-year,paypal,1,1,0,18,0
21,84.02,one-year,debit,0,1,1,21,0
42,79.13,one-year,transfer,1,1,2,18,0
19,60.9,month-to-month,credit-card,0,1,1,22,0
69,64.17,one-year,transfer,0,1,1,17,1
22,58.24,two-year,debit,0,0,0,15,0
38,77.43,month-to-month,paypal,0,1,4,19,1
9,50.59,month-to-month,debit,0,1,0,29,0
65,61.18,month-to-month,paypal,1,1,3,18,0
65,17.9,month-to-month,transfer,1,0,1,15,1
57,99.46,one-year,debit,0,1,1,17,0
25,60.59,month-to-month,paypal,0,1,1,10,0
5,74.11,month-to-month,paypal,0,1,2,14,1
51,94.16,month-to-month,debit,0,1,1,12,0
31,71.01,two-year,debit,0,1,0,26,0
71,93.89,one-year,transfer,1,0,3,19,1
50,40.17,month-to-month,credit-card,1,1,1,19,1
39,112.95,one-year,debit,1,1,1,17,0
71,86.74,month-to-month,paypal,1,1,2,19,0
57,69.18,one-year,paypal,1,1,2,12,0
33,93.5,one-year,debit,0,1,2,11,0
2,41.63,month-to-month,debit,0,1,2,18,0
7,59.23,two-year,paypal,0,0,0,23,1
32,93.89,month-to-month,credit-card,0,1,2,18,0
40,27.66,one-year,credit-card,1,1,2,27,0
3,76.21,month-to-month,credit-card,1,1,0,16,0
9,75.64,one-year,credit-card,1,0,1,17,0
51,104.38,month-to-month,paypal,0,1,1,17,0
54,33.34,month-to-month,credit-card,0,0,0,18,0
3,97.19,month-to-month,debit,1,1,1,20,0
37,53.81,two-year,transfer,0,1,2,14,1
6,56.06,month-to-month,transfer,1,1,0,17,0
52,40.56,one-year,paypal,0,0,0,26,0
60,43.24,month-to-month,paypal,0,1,1,19,0
62,73.07,one-year,debit,0,1,0,24,1
43,42.75,month-to-month,credit-card,1,1,0,16,0
45,79.81,month-to-month,credit-card,0,1,1,22,0
66,51.74,two-year,paypal,1,0,1,21,0
44,40.74,month-to-month,debit,0,0,2,12,0
32,54.44,month-to-month,paypal,1,0,1,18,0
54,71.73,two-year,debit,1,1,2,21,0
42,59.45,month-to-month,paypal,1,0,2,20,0
60,65.68,month-to-month,transfer,0,1,1,17,0
38,78.92,month-to-month,transfer,0,1,0,18,0
62,86.65,one-year,transfer,1,1,1,27,0
4,58.8,two-year,debit,1,1,2,19,0
3,44.12,one-year,credit-card,0,1,2,19,0
8,66.52,one-year,credit-card,0,1,2,26,0
40,74.41,month-to-month,debit,0,1,2,17,0
51,35.79,month-to-month,paypal,1,1,2,21,0
16,47.19,month-to-month,transfer,0,0,2,13,0
12,50.62,month-to-month,transfer,0,1,1,18,0
62,60.84,month-to-month,debit,0,1,0,15,0
54,49.78,one-year,debit,1,1,1,15,0
47,79.14,month-to-month,debit,1,0,4,18,0
35,32.9,month-to-month,credit-card,1,0,1,17,1
30,33.41,month-to-month,transfer,1,0,0,20,0
2,58.32,month-to-month,debit,1,1,0,14,0
14,61.49,month-to-month,debit,0,0,2,19,1
64,35.91,month-to-month,transfer,1,1,3,23,0
25,52.87,month-to-month,credit-card,0,1,1,18,0
51,56.98,month-to-month,paypal,0,0,2,14,0
50,57.13,one-year,credit-card,1,1,1,13,0
22,68.04,two-year,transfer,0,0,1,17,0
15,51.77,one-year,paypal,1,1,3,21,1
50,94.56,one-year,credit-card,1,0,3,24,0
7,74.76,two-year,credit-card,0,1,0,8,0
36,48.86,month-to-month,debit,0,1,0,18,0
64,66.89,one-year,paypal,1,0,0,17,0
51,67.48,month-to-month,transfer,1,0,1,9,0
55,89.29,month-to-month,debit,1,1,2,21,0
6,52.99,month-to-month,paypal,0,1,0,12,0
15,80.35,month-to-month,debit,1,0,1,27,0
20,65.84,one-year,paypal,0,1,1,14,0
21,94.83,month-to-month,paypal,0,1,0,14,0
14,90.82,one-year,credit-card,1,1,0,14,0
70,68.94,two-year,debit,0,1,3,16,0
12,59.75,month-to-month,credit-card,0,1,0,20,0
51,75.13,month-to-month,credit-card,0,1,1,16,0
42,61.39,month-to-month,credit-card,1,1,1,17,0
44,98.61,month-to-month,credit-card,1,1,1,17,1
16,66.57,two-year,credit-card,1,1,1,14,0
22,56.89,one-year,transfer,0,0,0,8,0
44,55.81,one-year,debit,1,1,0,24,0
22,40.74,month-to-month,debit,1,0,0,13,0
50,76.13,one-year,paypal,0,0,3,21,0
3,48.6,one-year,paypal,0,1,2,18,0
6,86.96,month-to-month,transfer,0,1,0,14,1
52,39.14,month-to-month,debit,1,0,1,12,0
44,67.54,month-to-month,transfer,1,0,0,13,0
4,88.0,month-to-month,debit,0,1,1,18,0
64,21.96,two-year,debit,0,1,1,19,0
1,105.37,one-year,debit,1,1,2,11,0
68,56.49,month-to-month,credit-card,1,1,0,18,0
52,67.82,two-year,credit-card,0,1,2,21,0
71,76.43,month-to-month,transfer,0,0,1,14,0
68,79.52,month-to-month,paypal,1,1,0,11,0
23,70.48,two-year,debit,1,1,1,16,0
54,84.95,two-year,credit-card,1,1,2,19,0
15,75.38,one-year,transfer,1,1,0,28,0
34,100.22,month-to-month,paypal,1,0,2,22,0
18,75.45,two-year,transfer,0,1,0,14,0
35,104.29,one-year,credit-card,0,0,2,17,0
62,83.02,one-year,credit-card,0,1,1,25,0
31,28.88,month-to-month,transfer,1,0,0,11,0
7,117.22,month-to-month,paypal,0,1,0,19,0
24,53.51,one-year,credit-card,0,1,1,23,0
56,94.91,two-year,paypal,0,0,1,17,0
38,65.54,month-to-month,paypal,1,1,2,19,0
40,86.22,month-to-month,credit-card,1,0,0,17,0
31,51.23,one-year,credit-card,0,1,0,19,0
21,77.51,month-to-month,credit-card,0,1,1,20,0
43,59.94,month-to-month,transfer,1,0,1,15,0
45,96.58,month-to-month,credit-card,0,0,2,21,0
64,73.77,month-to-month,paypal,1,0,1,17,0
44,83.72,one-year,credit-card,0,1,1,20,0
71,21.72,month-to-month,transfer,1,1,4,19,0
59,63.29,month-to-month,paypal,0,0,1,17,0
6,73.21,two-year,credit-card,1,0,1,14,0
28,69.47,one-year,debit,0,1,0,22,0
28,84.22,month-to-month,paypal,0,0,0,23,0
1,57.68,month-to-month,credit-card,1,1,2,24,0
13,65.98,one-year,debit,1,1,0,19,0
55,88.62,month-to-month,debit,1,0,1,18,0
26,19.43,month-to-month,credit-card,1,1,0,16,0
11,76.79,month-to-month,debit,1,0,3,16,0
21,58.32,month-to-month,debit,1,1,3,19,0
20,46.75,one-year,debit,0,1,0,25,1
13,71.73,month-to-month,paypal,1,0,1,22,0
8,89.55,month-to-month,credit-card,0,1,0,24,0
55,85.78,month-to-month,debit,0,1,0,17,0
59,62.3,month-to-month,credit-card,1,1,1,13,0
36,82.51,month-to-month,paypal,0,0,1,21,0
44,82.36,two-year,transfer,0,1,4,14,0
66,63.25,month-to-month,transfer,0,0,0,15,0
60,51.14,month-to-month,credit-card,1,0,0,16,0
3,52.3,month-to-month,debit,1,0,1,20,0
68,81.76,one-year,credit-card,0,1,2,16,0
5,64.16,month-to-month,debit,0,0,3,25,0
2,44.08,two-year,paypal,0,0,0,16,0
29,31.3,one-year,transfer,0,1,1,16,0
53,81.64,month-to-month,credit-card,0,1,2,17,0
6,54.06,one-year,debit,0,0,0,19,0
21,71.61,month-to-month,paypal,1,1,0,25,0
19,89.79,two-year,credit-card,1,0,1,15,0
29,38.82,two-year,paypal,0,1,0,14,0
71,64.1,month-to-month,debit,0,1,1,12,0
24,61.59,one-year,debit,0,1,1,13,0
15,72.59,month-to-month,paypal,0,1,1,20,0
9,89.78,month-to-month,transfer,0,1,1,17,0
15,38.41,one-year,debit,1,0,2,23,0
10,76.4,two-year,credit-card,1,1,2,13,0
41,85.63,month-to-month,credit-card,1,1,0,14,0
30,61.27,one-year,debit,0,1,2,15,0
36,62.25,one-year,credit-card,1,1,0,16,0
60,73.37,month-to-month,paypal,1,1,0,15,0
42,71.9,one-year,credit-card,0,1,1,19,0
12,76.65,one-year,transfer,1,1,3,14,0
27,76.23,one-year,paypal,0,1,1,16,0
23,45.36,two-year,debit,1,0,0,14,1
59,84.81,month-to-month,transfer,0,1,1,15,0
22,88.34,month-to-month,credit-card,1,0,0,29,0
10,68.72,month-to-month,transfer,0,0,3,14,1
53,35.12,month-to-month,paypal,1,1,2,17,0
31,62.71,month-to-month,paypal,1,1,1,8,0
7,68.89,two-year,credit-card,1,1,2,19,0
49,42.11,month-to-month,debit,1,1,1,27,0
15,57.8,one-year,transfer,0,0,4,15,0
62,36.81,month-to-month,paypal,1,1,0,10,0
60,77.15,month-to-month,debit,0,1,2,16,0
27,68.32,one-year,paypal,1,0,1,10,0
40,32.08,one-year,credit-card,0,0,0,16,0
41,72.03,month-to-month,transfer,1,0,3,14,0
47,63.87,two-year,debit,0,1,1,18,0
5,75.33,month-to-month,transfer,1,0,1,11,1
24,57.17,month-to-month,transfer,1,1,1,19,0
13,48.97,month-to-month,debit,0,0,0,16,0
50,49.58,one-year,paypal,1,1,1,19,0
5,54.24,month-to-month,paypal,0,0,1,19,0
37,65.38,one-year,paypal,0,1,1,16,0
52,67.96,month-to-month,credit-card,0,1,2,17,0
68,61.19,month-to-month,debit,1,1,3,20,0
21,56.53,two-year,transfer,1,1,3,14,0
1,57.97,month-to-month,paypal,1,1,0,13,0
52,115.15,month-to-month,debit,0,0,2,19,0
1,49.59,month-to-month,transfer,0,1,2,15,0
5,53.84,month-to-month,transfer,1,0,1,13,0
71,130.88,month-to-month,credit-card,0,1,2,20,0
62,73.42,month-to-month,paypal,1,1,1,14,0
51,37.4,month-to-month,debit,1,0,1,19,0
60,81.85,month-to-month,transfer,0,0,0,16,0
6,46.8,month-to-month,debit,0,0,1,17,0
7,83.18,month-to-month,credit-card,1,1,0,17,0
22,60.78,month-to-month,debit,1,1,1,18,0
2,56.2,one-year,transfer,1,0,0,18,0
64,97.18,one-year,debit,1,1,1,16,0
4,76.33,month-to-month,paypal,0,0,1,15,0
39,84.46,month-to-month,paypal,1,0,1,18,0
61,73.7,month-to-month,transfer,1,1,1,17,0
53,56.11,month-to-month,paypal,1,0,0,22,0
17,77.23,month-to-month,paypal,1,1,1,19,0
34,89.18,one-year,transfer,1,1,3,7,0
39,67.69,one-year,paypal,0,0,1,18,0
55,101.03,month-to-month,transfer,0,1,2,19,0
31,82.01,two-year,paypal,1,0,2,14,0
21,69.24,month-to-month,credit-card,1,1,2,24,0
57,70.03,two-year,debit,1,1,0,17,0
63,67.74,one-year,paypal,1,1,0,13,0
35,39.98,month-to-month,debit,0,1,2,14,0
2,63.2,month-to-month,credit-card,1,1,2,14,0
36,69.42,month-to-month,paypal,1,0,1,20,0
64,56.68,two-year,transfer,1,1,0,13,0
71,71.75,month-to-month,paypal,1,0,0,15,0
29,65.43,two-year,credit-card,1,1,2,14,0
11,80.47,month-to-month,credit-card,1,1,1,13,0
41,78.26,month-to-month,transfer,0,0,0,14,0
59,68.34,one-year,credit-card,1,1,3,14,0
68,37.66,month-to-month,transfer,0,1,0,17,0
4,100.81,month-to-month,debit,0,1,1,18,0
21,62.16,two-year,credit-card,1,1,0,11,0
34,63.38,month-to-month,paypal,1,1,2,12,0
7,58.15,two-year,credit-card,1,1,1,15,0
63,55.23,two-year,paypal,0,0,1,22,0
8,95.88,month-to-month,credit-card,0,1,3,20,0
48,92.72,month-to-month,transfer,1,0,2,14,0
66,73.89,month-to-month,paypal,1,1,0,11,0
49,62.85,one-year,credit-card,1,1,2,17,0
55,77.38,two-year,paypal,1,1,2,17,0
19,66.48,two-year,debit,1,1,2,14,0
59,61.2,two-year,transfer,1,1,2,19,0
30,71.76,month-to-month,paypal,0,0,1,20,0
5,56.18,month-to-month,credit-card,1,0,2,21,0
27,70.05,month-to-month,debit,1,0,0,16,0
25,69.08,two-year,paypal,0,0,1,21,0
38,77.06,month-to-month,credit-card,1,1,4,14,0
19,52.62,month-to-month,credit-card,1,1,2,19,0
33,79.2,month-to-month,debit,0,1,0,18,0
31,46.87,month-to-month,transfer,0,1,0,17,0
24,53.55,month-to-month,paypal,1,1,4,14,0
50,54.42,month-to-month,transfer,1,0,2,15,0
22,43.56,two-year,debit,1,1,1,19,0
55,85.31,one-year,paypal,0,1,0,20,0
18,45.62,month-to-month,credit-card,1,0,0,20,0
62,51.02,one-year,paypal,0,1,0,18,0
26,90.11,month-to-month,debit,0,1,3,19,0
3,53.59,one-year,debit,0,1,1,19,0
11,61.24,month-to-month,paypal,1,1,1,23,0
58,44.76,month-to-month,transfer,0,1,4,25,0
62,81.66,month-to-month,debit,0,0,1,21,0
16,81.93,month-to-month,debit,0,1,1,19,0
43,79.78,month-to-month,debit,1,1,4,18,0
41,75.75,one-year,paypal,0,0,0,15,0
10,66.47,one-year,credit-card,0,0,1,19,0
33,54.51,month-to-month,credit-card,1,0,2,22,0
50,48.7,month-to-month,debit,1,1,0,15,0
69,90.8,one-year,debit,1,1,0,20,0
61,80.3,month-to-month,paypal,1,1,1,19,0
7,51.13,month-to-month,credit-card,1,1,1,20,0
17,65.8,month-to-month,paypal,1,1,2,18,0
32,59.0,month-to-month,paypal,1,0,1,14,0
11,42.44,month-to-month,debit,1,1,0,16,0
41,68.55,month-to-month,paypal,0,1,1,18,0
1,56.69,month-to-month,paypal,0,1,3,20,0
9,45.95,one-year,paypal,0,0,2,22,0
4,35.42,one-year,debit,0,0,4,18,0
21,33.72,one-year,debit,1,0,3,15,0
55,57.57,month-to-month,paypal,0,1,1,17,0
13,63.3,two-year,debit,1,0,0,18,0
71,47.49,one-year,credit-card,1,1,3,11,0
20,78.01,month-to-month,transfer,1,0,2,14,0
4,63.69,month-to-month,debit,0,1,3,19,0
24,76.54,one-year,paypal,1,0,0,19,0
54,61.34,month-to-month,paypal,0,0,1,26,0
8,49.26,one-year,credit-card,0,1,2,17,0
6,67.28,one-year,paypal,0,1,0,14,0
61,39.75,two-year,paypal,0,1,2,21,0
43,75.79,two-year,paypal,1,1,3,17,0
25,46.26,one-year,debit,0,1,1,16,0
54,83.36,two-year,transfer,1,1,2,14,0
60,58.23,two-year,paypal,0,1,1,13,0
26,86.25,month-to-month,paypal,1,0,1,19,0
40,42.55,one-year,debit,0,1,1,22,1
1,51.44,month-to-month,transfer,1,0,2,13,0
22,72.62,month-to-month,debit,0,0,1,21,0
43,88.41,month-to-month,debit,1,0,0,21,0
14,98.33,month-to-month,transfer,1,1,0,19,0
71,65.83,month-to-month,debit,1,0,0,22,0
69,101.75,month-to-month,credit-card,0,1,2,20,1
19,59.21,month-to-month,transfer,1,1,1,13,0
29,86.98,one-year,debit,1,0,3,18,0
14,46.16,two-year,transfer,1,1,1,19,0
36,73.4,two-year,debit,1,0,1,18,0
9,18.17,month-to-month,paypal,1,0,2,15,0
28,42.57,month-to-month,paypal,1,1,2,28,0
40,74.33,two-year,debit,1,1,0,19,1
44,38.75,month-to-month,transfer,0,0,1,15,0
43,73.54,two-year,credit-card,0,1,1,20,0
16,83.13,one-year,paypal,1,1,0,17,0
57,54.97,month-to-month,credit-card,1,1,2,20,0
50,45.62,month-to-month,paypal,0,1,0,11,0
54,55.52,month-to-month,paypal,0,1,0,24,0
34,45.68,month-to-month,credit-card,0,1,0,18,0
64,62.98,month-to-month,credit-card,0,1,0,18,0
28,67.04,one-year,transfer,1,1,2,27,0
58,58.88,one-year,paypal,1,1,0,16,0
15,98.49,month-to-month,transfer,0,0,0,19,0
18,50.61,month-to-month,credit-card,0,0,1,25,0
38,92.83,month-to-month,transfer,0,1,1,16,0
40,44.18,month-to-month,debit,1,0,1,17,0
53,66.46,one-year,paypal,1,0,1,21,0
22,88.66,one-year,paypal,0,1,1,19,0
62,87.63,one-year,paypal,0,1,2,19,0
24,56.59,month-to-month,debit,1,0,2,23,0
38,76.1,month-to-month,debit,1,0,2,17,0
67,73.42,one-year,paypal,1,1,1,17,0
39,54.2,one-year,credit-card,1,1,2,16,0
49,77.32,one-year,credit-card,1,1,1,13,0
65,102.25,month-to-month,credit-card,1,1,3,27,0
70,74.43,two-year,transfer,1,1,2,20,0
36,76.33,month-to-month,credit-card,0,0,3,15,0
30,78.44,month-to-month,transfer,0,1,1,11,0
14,35.78,one-year,credit-card,0,1,2,15,0
39,74.2,month-to-month,paypal,1,0,0,15,0
66,44.66,one-year,debit,1,0,0,15,0
35,53.2,month-to-month,credit-card,0,1,0,18,0
25,108.24,month-to-month,transfer,1,1,1,16,0
8,59.93,month-to-month,debit,1,1,0,16,0
28,50.2,one-year,debit,0,1,1,18,0
17,88.05,one-year,transfer,1,1,1,16,0
70,46.05,month-to-month,paypal,1,0,1,28,1
38,56.05,month-to-month,paypal,0,1,3,19,1
10,89.98,month-to-month,debit,1,1,0,21,0
5,65.86,month-to-month,paypal,0,0,3,13,0
61,33.77,one-year,credit-card,1,1,4,15,0
67,75.88,month-to-month,paypal,1,1,0,20,0
55,57.07,month-to-month,paypal,1,1,2,17,0
9,95.8,month-to-month,transfer,1,1,0,17,0
7,52.88,month-to-month,transfer,0,1,1,19,0
15,86.02,one-year,transfer,0,1,2,21,0
54,100.51,one-year,credit-card,1,1,1,12,0
55,47.98,month-to-month,paypal,0,0,2,15,0
60,61.14,two-year,transfer,1,1,0,12,0
7,72.77,month-to-month,paypal,0,1,1,16,0
11,47.85,two-year,credit-card,0,1,1,15,0
64,70.41,one-year,paypal,1,1,0,21,0
66,60.5,month-to-month,debit,1,1,0,18,0
52,60.1,one-year,paypal,1,1,2,23,0
8,65.98,month-to-month,paypal,1,1,1,23,0
5,66.43,one-year,paypal,0,1,3,28,0
4,68.28,month-to-month,paypal,1,1,2,14,0
50,53.02,month-to-month,credit-card,1,1,1,22,0
61,53.9,two-year,debit,1,0,0,21,0
45,62.63,month-to-month,debit,0,0,2,17,0
19,64.1,month-to-month,transfer,1,1,2,17,0
54,56.22,month-to-month,paypal,0,1,3,23,0
5,71.48,month-to-month,transfer,1,1,1,17,0
59,28.7,one-year,transfer,0,0,1,18,0
64,50.39,one-year,paypal,1,0,1,9,0
52,59.4,two-year,credit-card,1,0,1,21,0
63,47.88,month-to-month,transfer,1,1,0,17,0
42,97.58,month-to-month,transfer,1,1,1,15,0
34,65.38,month-to-month,credit-card,1,0,1,18,0
23,68.54,month-to-month,transfer,0,1,5,23,0
66,55.34,one-year,paypal,1,1,0,13,0
50,64.68,month-to-month,paypal,1,1,2,22,0
14,40.69,month-to-month,paypal,0,1,2,22,0
68,61.6,two-year,paypal,0,1,2,16,0
5,46.26,month-to-month,debit,1,1,1,19,1
42,59.45,month-to-month,credit-card,0,1,2,18,0
14,13.8,one-year,paypal,1,0,2,17,1
48,42.44,month-to-month,debit,1,1,0,22,0
30,94.28,two-year,transfer,1,1,1,22,0
32,81.61,one-year,credit-card,0,1,0,15,0
48,91.38,month-to-month,paypal,0,0,3,18,0
54,92.75,month-to-month,paypal,1,0,0,22,0
27,78.46,month-to-month,paypal,0,1,2,17,0
71,55.94,one-year,credit-card,1,0,0,13,0
36,44.25,month-to-month,paypal,0,0,1,22,0
12,87.93,one-year,transfer,0,1,1,20,0
1,66.29,month-to-month,credit-card,1,1,3,26,0
15,114.88,month-to-month,transfer,0,0,1,16,0
50,57.7,month-to-month,debit,1,0,0,15,0
39,104.46,month-to-month,transfer,1,1,2,9,0
24,61.86,month-to-month,credit-card,1,1,0,16,0
35,91.72,month-to-month,transfer,1,1,1,14,0
60,98.93,two-year,transfer,0,1,2,16,0
41,44.54,month-to-month,transfer,0,1,3,22,0
5,55.3,one-year,paypal,1,1,2,20,0
4,44.34,month-to-month,transfer,0,1,0,19,0
35,40.4,one-year,transfer,0,1,0,23,0
29,78.34,month-to-month,credit-card,0,1,1,20,0
61,61.07,one-year,paypal,1,0,1,11,0
42,66.05,month-to-month,debit,0,0,2,16,0
54,76.12,month-to-month,transfer,0,1,2,19,1
42,27.85,month-to-month,transfer,1,0,1,16,0
25,90.74,month-to-month,paypal,1,1,1,17,0
47,58.02,month-to-month,debit,0,1,4,19,0
45,75.65,month-to-month,debit,1,0,3,16,0
52,77.41,two-year,paypal,1,1,0,20,0
14,92.42,month-to-month,transfer,0,1,4,13,0
46,62.9,month-to-month,debit,0,1,1,18,0
21,22.53,two-year,debit,0,0,0,23,0
57,66.14,one-year,paypal,0,0,1,19,0
57,69.01,month-to-month,paypal,1,0,1,20,0
